source_kind,source_csv,scope,domain,candidate,objective,threshold,candidate_category,usable_as_forced_baseline,provenance_note,n,accuracy,balanced_accuracy,f1,tn,fp,fn,tp,high_risk_recall,low_risk_specificity,auc
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,selected_dinov3_prob,high_sensitivity,0.075,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,306,0.2908496732026144,0.515625,0.4304461942257218,7,217,0,82,1.0,0.03125,0.717933362369338
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,selected_unified_prob,accuracy,0.715,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,285,0.6421052631578947,0.6394060283687943,0.5142857142857142,129,15,87,54,0.3829787234042553,0.8958333333333334,0.7235520094562647
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,selected_unified_prob,accuracy,0.715,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,306,0.7352941176470589,0.575675087108014,0.31932773109243695,206,18,63,19,0.23170731707317074,0.9196428571428571,0.7082425958188154
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,selected_unified_prob,balanced_accuracy,0.5449999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,285,0.6631578947368421,0.6631944444444444,0.6619718309859155,95,49,47,94,0.6666666666666666,0.6597222222222222,0.7235520094562647
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,selected_unified_prob,balanced_accuracy,0.5449999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,306,0.6928104575163399,0.6510235191637631,0.4946236559139785,166,58,36,46,0.5609756097560976,0.7410714285714286,0.7082425958188154
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,selected_unified_prob,high_sensitivity,0.1099999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,285,0.5403508771929825,0.545065011820331,0.681265206812652,14,130,1,140,0.9929078014184397,0.09722222222222222,0.7235520094562647
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,selected_unified_prob,high_sensitivity,0.1099999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,306,0.3660130718954248,0.5669642857142857,0.4581005586592179,30,194,0,82,1.0,0.13392857142857142,0.7082425958188154
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_core,accuracy,0.5149999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9193262411347518,0.9187279151943463,132,12,11,130,0.9219858156028369,0.9166666666666666,0.9427698975571315
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_core,accuracy,0.5149999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8202614379084967,0.753538763066202,0.6451612903225806,201,23,32,50,0.6097560975609756,0.8973214285714286,0.8325892857142857
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_core,balanced_accuracy,0.5149999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9193262411347518,0.9187279151943463,132,12,11,130,0.9219858156028369,0.9166666666666666,0.9427698975571315
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_core,balanced_accuracy,0.5149999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8202614379084967,0.753538763066202,0.6451612903225806,201,23,32,50,0.6097560975609756,0.8973214285714286,0.8325892857142857
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_core,high_sensitivity,0.2099999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.656140350877193,0.6596483451536643,0.7407407407407407,47,97,1,140,0.9929078014184397,0.3263888888888889,0.9427698975571315
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_core,high_sensitivity,0.2099999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.5882352941176471,0.6878266550522648,0.5401459854014599,106,118,8,74,0.9024390243902439,0.4732142857142857,0.8325892857142857
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_multiview,accuracy,0.605,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9477935382190701
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_multiview,accuracy,0.605,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8235294117647058,0.7519054878048781,0.6447368421052632,203,21,33,49,0.5975609756097561,0.90625,0.8222996515679443
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_multiview,balanced_accuracy,0.605,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9477935382190701
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_multiview,balanced_accuracy,0.605,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8235294117647058,0.7519054878048781,0.6447368421052632,203,21,33,49,0.5975609756097561,0.90625,0.8222996515679443
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_multiview,high_sensitivity,0.2049999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.6385964912280702,0.6423611111111112,0.7324675324675325,41,103,0,141,1.0,0.2847222222222222,0.9477935382190701
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_multiview,high_sensitivity,0.2049999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.5359477124183006,0.6675740418118467,0.5234899328859061,86,138,4,78,0.9512195121951219,0.38392857142857145,0.8222996515679443
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_multiview_subtype,accuracy,0.5149999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,0.9719298245614035,0.9720744680851063,0.972027972027972,138,6,2,139,0.9858156028368794,0.9583333333333334,0.996059889676911
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_multiview_subtype,accuracy,0.5149999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,0.9869281045751634,0.9910714285714286,0.9761904761904762,220,4,0,82,1.0,0.9821428571428571,0.9984756097560975
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_multiview_subtype,balanced_accuracy,0.5149999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,0.9719298245614035,0.9720744680851063,0.972027972027972,138,6,2,139,0.9858156028368794,0.9583333333333334,0.996059889676911
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_multiview_subtype,balanced_accuracy,0.5149999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,0.9869281045751634,0.9910714285714286,0.9761904761904762,220,4,0,82,1.0,0.9821428571428571,0.9984756097560975
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_extra_d3_multiview_subtype,high_sensitivity,0.3749999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,0.9368421052631579,0.9375,0.94,126,18,0,141,1.0,0.875,0.996059889676911
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_extra_d3_multiview_subtype,high_sensitivity,0.3749999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,0.9575163398692811,0.9709821428571428,0.9265536723163842,211,13,0,82,1.0,0.9419642857142857,0.9984756097560975
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_core,accuracy,0.4899999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9548857368006305
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_core,accuracy,0.4899999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8235294117647058,0.7480400696864111,0.64,204,20,34,48,0.5853658536585366,0.9107142857142857,0.8414634146341463
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_core,balanced_accuracy,0.295,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9157894736842105,0.9159278959810875,0.916083916083916,130,14,10,131,0.9290780141843972,0.9027777777777778,0.9548857368006305
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_core,balanced_accuracy,0.295,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8235294117647058,0.7982905052264808,0.6931818181818182,191,33,21,61,0.7439024390243902,0.8526785714285714,0.8414634146341463
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_core,high_sensitivity,0.09,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.7157894736842105,0.718676122931442,0.775623268698061,64,80,1,140,0.9929078014184397,0.4444444444444444,0.9548857368006305
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_core,high_sensitivity,0.09,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.6013071895424836,0.7083514808362369,0.5579710144927537,107,117,5,77,0.9390243902439024,0.47767857142857145,0.8414634146341463
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_multiview,accuracy,0.3649999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9228070175438596,0.9228723404255319,0.9225352112676056,132,12,10,131,0.9290780141843972,0.9166666666666666,0.9536052009456265
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_multiview,accuracy,0.3649999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8333333333333334,0.7856598432055749,0.6871165644171779,199,25,26,56,0.6829268292682927,0.8883928571428571,0.8398845818815331
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_multiview,balanced_accuracy,0.3099999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9194001182033097,0.9192982456140351,131,13,10,131,0.9290780141843972,0.9097222222222222,0.9536052009456265
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_multiview,balanced_accuracy,0.3099999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8333333333333334,0.7972560975609756,0.6982248520710059,196,28,23,59,0.7195121951219512,0.875,0.8398845818815331
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_multiview,high_sensitivity,0.09,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.7298245614035088,0.732565011820331,0.7843137254901961,68,76,1,140,0.9929078014184397,0.4722222222222222,0.9536052009456265
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_multiview,high_sensitivity,0.09,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.6111111111111112,0.7034516550522648,0.5543071161048689,113,111,8,74,0.9024390243902439,0.5044642857142857,0.8398845818815331
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_multiview_subtype,accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,1.0,1.0,1.0,144,0,0,141,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_multiview_subtype,accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,1.0,1.0,1.0,224,0,0,82,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_multiview_subtype,balanced_accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,1.0,1.0,1.0,144,0,0,141,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_multiview_subtype,balanced_accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,1.0,1.0,1.0,224,0,0,82,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_gb_d2_multiview_subtype,high_sensitivity,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,1.0,1.0,1.0,144,0,0,141,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_gb_d2_multiview_subtype,high_sensitivity,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,1.0,1.0,1.0,224,0,0,82,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_core,accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9157894736842105,0.9156323877068557,0.9136690647482014,134,10,14,127,0.900709219858156,0.9305555555555556,0.9364164696611506
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_core,accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8366013071895425,0.7569686411149825,0.6575342465753424,208,16,34,48,0.5853658536585366,0.9285714285714286,0.8109211672473867
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_core,balanced_accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9157894736842105,0.9156323877068557,0.9136690647482014,134,10,14,127,0.900709219858156,0.9305555555555556,0.9364164696611506
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_core,balanced_accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8366013071895425,0.7569686411149825,0.6575342465753424,208,16,34,48,0.5853658536585366,0.9285714285714286,0.8109211672473867
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_core,high_sensitivity,0.1649999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.7368421052631579,0.7392139479905437,0.7838616714697406,74,70,5,136,0.9645390070921985,0.5138888888888888,0.9364164696611506
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_core,high_sensitivity,0.1649999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.6241830065359477,0.6930531358885017,0.5454545454545454,122,102,13,69,0.8414634146341463,0.5446428571428571,0.8109211672473867
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_multiview,accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9191784869976359,0.9175627240143369,134,10,13,128,0.9078014184397163,0.9305555555555556,0.9358254531126872
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_multiview,accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8333333333333334,0.7547364982578397,0.6530612244897959,207,17,34,48,0.5853658536585366,0.9241071428571429,0.7995971254355401
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_multiview,balanced_accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.9192982456140351,0.9191784869976359,0.9175627240143369,134,10,13,128,0.9078014184397163,0.9305555555555556,0.9358254531126872
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_multiview,balanced_accuracy,0.6599999999999999,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.8333333333333334,0.7547364982578397,0.6530612244897959,207,17,34,48,0.5853658536585366,0.9241071428571429,0.7995971254355401
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_multiview,high_sensitivity,0.105,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,285,0.6385964912280702,0.6422872340425532,0.7310704960835509,42,102,1,140,0.9929078014184397,0.2916666666666667,0.9358254531126872
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_multiview,high_sensitivity,0.105,raw_score_or_score_stack_probe,True,image-score-derived probe; useful for discovery but not the primary clean baseline,306,0.434640522875817,0.6061084494773519,0.4804804804804805,53,171,2,80,0.975609756097561,0.23660714285714285,0.7995971254355401
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_multiview_subtype,accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,1.0,1.0,1.0,144,0,0,141,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_multiview_subtype,accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,1.0,1.0,1.0,224,0,0,82,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_multiview_subtype,balanced_accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,1.0,1.0,1.0,144,0,0,141,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_multiview_subtype,balanced_accuracy,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,1.0,1.0,1.0,224,0,0,82,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,stack_logreg_c03_multiview_subtype,high_sensitivity,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,285,1.0,1.0,1.0,144,0,0,141,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,stack_logreg_c03_multiview_subtype,high_sensitivity,0.4999999999999999,excluded_leaky_or_label_proxy,False,candidate name suggests subtype/label/error information rather than deployable image-only score,306,1.0,1.0,1.0,224,0,0,82,1.0,1.0,1.0
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,wholecrop_prob,accuracy,0.7449999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,285,0.6666666666666666,0.6639332151300237,0.5454545454545454,133,11,84,57,0.40425531914893614,0.9236111111111112,0.727344365642238
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,third_batch,wholecrop_prob,accuracy,0.7449999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,306,0.7320261437908496,0.5618466898954704,0.2807017543859649,208,16,66,16,0.1951219512195122,0.9285714285714286,0.6788436411149827
raw_forced_candidate_predictions,/workspace/thymic_project/outputs/grosspath_rc_v135_stage1_base_candidate_scan_20260527/v135_stage1_candidate_predictions.csv,internal_oof_old_third,old_data,wholecrop_prob,balanced_accuracy,0.3849999999999999,uncategorized_probe,False,needs manual provenance check before being used as a forced baseline,285,0.6385964912280702,0.6404403073286051,0.6906906906906907,67,77,26,115,0.8156028368794326,0.4652777777777778,0.727344365642238
