candidate_id,source_review_policy,corrector_model,feature_set,action_mode,threshold,scope,n,baseline_adaptive_review_n,baseline_adaptive_review_rate,auto_action_n,auto_action_rate,true_correction_n,agreement_release_n,remaining_review_n,remaining_review_rate,action_error_n,rescued_n,hurt_n,rescued_fn,rescued_fp,hurt_to_fn,hurt_to_fp,base_raw_errors,system_errors_after_review,base_balanced_accuracy_before_review,accuracy,balanced_accuracy,f1,sensitivity_high,specificity_low,tn,fp,fn,tp,auc
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.7,old_data,285,154,0.5403508771929825,28,0.09824561403508772,0,28,126,0.4421052631578947,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.7,third_batch,306,164,0.5359477124183006,43,0.14052287581699346,0,43,121,0.3954248366013072,2,0,0,0,0,0,0,9,3,0.9528527874564461,0.9901960784313726,0.9817073170731707,0.9813664596273292,0.9634146341463414,1.0,224,0,3,79,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.7,strict_external,108,94,0.8703703703703703,26,0.24074074074074073,0,26,68,0.6296296296296297,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.7,all_domains,699,412,0.5894134477825465,97,0.13876967095851217,0,97,315,0.45064377682403434,2,0,0,0,0,0,0,10,3,0.9835405335405336,0.9957081545064378,0.9944444444444445,0.994413407821229,0.9888888888888889,1.0,429,0,3,267,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.8,old_data,285,154,0.5403508771929825,5,0.017543859649122806,0,5,149,0.5228070175438596,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.8,third_batch,306,164,0.5359477124183006,23,0.07516339869281045,0,23,141,0.46078431372549017,1,0,0,0,0,0,0,9,2,0.9528527874564461,0.9934640522875817,0.9878048780487805,0.9876543209876543,0.975609756097561,1.0,224,0,2,80,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.8,strict_external,108,94,0.8703703703703703,12,0.1111111111111111,0,12,82,0.7592592592592593,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.8,all_domains,699,412,0.5894134477825465,40,0.05722460658082976,0,40,372,0.5321888412017167,1,0,0,0,0,0,0,10,2,0.9835405335405336,0.9971387696709585,0.9962962962962962,0.9962825278810409,0.9925925925925926,1.0,429,0,2,268,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.85,old_data,285,154,0.5403508771929825,1,0.0035087719298245615,0,1,153,0.5368421052631579,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.85,third_batch,306,164,0.5359477124183006,14,0.0457516339869281,0,14,150,0.49019607843137253,1,0,0,0,0,0,0,9,2,0.9528527874564461,0.9934640522875817,0.9878048780487805,0.9876543209876543,0.975609756097561,1.0,224,0,2,80,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.85,strict_external,108,94,0.8703703703703703,7,0.06481481481481481,0,7,87,0.8055555555555556,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.85,all_domains,699,412,0.5894134477825465,22,0.031473533619456366,0,22,390,0.5579399141630901,1,0,0,0,0,0,0,10,2,0.9835405335405336,0.9971387696709585,0.9962962962962962,0.9962825278810409,0.9925925925925926,1.0,429,0,2,268,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.9,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.9,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.9,strict_external,108,94,0.8703703703703703,3,0.027777777777777776,0,3,91,0.8425925925925926,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.9,all_domains,699,412,0.5894134477825465,3,0.004291845493562232,0,3,409,0.5851216022889842,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.925,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.925,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.925,strict_external,108,94,0.8703703703703703,3,0.027777777777777776,0,3,91,0.8425925925925926,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.925,all_domains,699,412,0.5894134477825465,3,0.004291845493562232,0,3,409,0.5851216022889842,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.95,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.95,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.95,strict_external,108,94,0.8703703703703703,3,0.027777777777777776,0,3,91,0.8425925925925926,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.95,all_domains,699,412,0.5894134477825465,3,0.004291845493562232,0,3,409,0.5851216022889842,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.975,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.975,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.975,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.975,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.975,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.975,strict_external,108,94,0.8703703703703703,1,0.009259259259259259,0,1,93,0.8611111111111112,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.975,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.975,all_domains,699,412,0.5894134477825465,1,0.001430615164520744,0,1,411,0.5879828326180258,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.985,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.985,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.985,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.985,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.985,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.985,strict_external,108,94,0.8703703703703703,1,0.009259259259259259,0,1,93,0.8611111111111112,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.985,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.985,all_domains,699,412,0.5894134477825465,1,0.001430615164520744,0,1,411,0.5879828326180258,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.990,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.99,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.990,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.99,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.990,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.99,strict_external,108,94,0.8703703703703703,1,0.009259259259259259,0,1,93,0.8611111111111112,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.990,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.99,all_domains,699,412,0.5894134477825465,1,0.001430615164520744,0,1,411,0.5879828326180258,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.995,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.995,old_data,285,154,0.5403508771929825,0,0.0,0,0,154,0.5403508771929825,0,0,0,0,0,0,0,1,0,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.995,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.995,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.995,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.995,strict_external,108,94,0.8703703703703703,0,0.0,0,0,94,0.8703703703703703,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||agreement_release_only||0.995,v118_review_or_control,dino_pca64_logreg_c03,dino,agreement_release_only,0.995,all_domains,699,412,0.5894134477825465,0,0.0,0,0,412,0.5894134477825465,0,0,0,0,0,0,0,10,1,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.500,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.5,old_data,285,154,0.5403508771929825,92,0.32280701754385965,92,0,62,0.21754385964912282,91,1,91,0,1,39,52,1,91,0.9965277777777778,0.6807017543859649,0.6811465721040189,0.6915254237288135,0.723404255319149,0.6388888888888888,92,52,39,102,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.500,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.5,third_batch,306,164,0.5359477124183006,78,0.2549019607843137,78,0,86,0.28104575163398693,75,3,75,2,1,22,53,9,76,0.9528527874564461,0.7516339869281046,0.7414525261324041,0.6082474226804123,0.7195121951219512,0.7633928571428571,171,53,23,59,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.500,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.5,strict_external,108,94,0.8703703703703703,36,0.3333333333333333,36,0,58,0.5370370370370371,36,0,36,0,0,15,21,0,36,1.0,0.6666666666666666,0.66829438437391,0.64,0.6808510638297872,0.6557377049180327,40,21,15,32,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.500,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.5,all_domains,699,412,0.5894134477825465,206,0.2947067238912732,206,0,206,0.2947067238912732,202,4,202,2,2,76,126,10,203,0.9835405335405336,0.709585121602289,0.7105542605542605,0.6553480475382003,0.7148148148148148,0.7062937062937062,303,126,77,193,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.600,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.6,old_data,285,154,0.5403508771929825,66,0.23157894736842105,66,0,88,0.3087719298245614,66,0,66,0,0,28,38,1,66,0.9965277777777778,0.7684210526315789,0.7687647754137117,0.773972602739726,0.8014184397163121,0.7361111111111112,106,38,28,113,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.600,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.6,third_batch,306,164,0.5359477124183006,54,0.17647058823529413,54,0,110,0.35947712418300654,54,0,54,0,0,18,36,9,55,0.9528527874564461,0.8202614379084967,0.8037891986062717,0.6961325966850829,0.7682926829268293,0.8392857142857143,188,36,19,63,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.600,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.6,strict_external,108,94,0.8703703703703703,21,0.19444444444444445,21,0,73,0.6759259259259259,21,0,21,0,0,9,12,0,21,1.0,0.8055555555555556,0.8058946634112312,0.7835051546391752,0.8085106382978723,0.8032786885245902,49,12,9,38,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.600,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.6,all_domains,699,412,0.5894134477825465,141,0.2017167381974249,141,0,271,0.3876967095851216,141,0,141,0,0,55,86,10,142,0.9835405335405336,0.7968526466380543,0.7960631960631961,0.7508771929824561,0.7925925925925926,0.7995337995337995,343,86,56,214,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.7,old_data,285,154,0.5403508771929825,52,0.1824561403508772,52,0,102,0.35789473684210527,52,0,52,0,0,24,28,1,52,0.9965277777777778,0.8175438596491228,0.8176713947990544,0.8181818181818182,0.8297872340425532,0.8055555555555556,116,28,24,117,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.7,third_batch,306,164,0.5359477124183006,32,0.10457516339869281,32,0,132,0.43137254901960786,32,0,32,0,0,11,21,9,33,0.9528527874564461,0.8921568627450981,0.8799542682926829,0.8092485549132948,0.8536585365853658,0.90625,203,21,12,70,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.7,strict_external,108,94,0.8703703703703703,15,0.1388888888888889,15,0,79,0.7314814814814815,15,0,15,0,0,6,9,0,15,1.0,0.8611111111111112,0.8623997209626788,0.845360824742268,0.8723404255319149,0.8524590163934426,52,9,6,41,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.700,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.7,all_domains,699,412,0.5894134477825465,99,0.14163090128755365,99,0,313,0.44778254649499283,99,0,99,0,0,41,58,10,100,0.9835405335405336,0.8569384835479256,0.8546231546231546,0.8201438848920863,0.8444444444444444,0.8648018648018648,371,58,42,228,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.8,old_data,285,154,0.5403508771929825,34,0.11929824561403508,34,0,120,0.42105263157894735,34,0,34,0,0,18,16,1,34,0.9965277777777778,0.8807017543859649,0.8806146572104019,0.8785714285714286,0.8723404255319149,0.8888888888888888,128,16,18,123,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.8,third_batch,306,164,0.5359477124183006,14,0.0457516339869281,14,0,150,0.49019607843137253,14,0,14,0,0,6,8,9,15,0.9528527874564461,0.9509803921568627,0.9394599303135889,0.9090909090909091,0.9146341463414634,0.9642857142857143,216,8,7,75,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.8,strict_external,108,94,0.8703703703703703,7,0.06481481481481481,7,0,87,0.8055555555555556,7,0,7,0,0,3,4,0,7,1.0,0.9351851851851852,0.9352982211370771,0.9263157894736842,0.9361702127659575,0.9344262295081968,57,4,3,44,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.800,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.8,all_domains,699,412,0.5894134477825465,55,0.07868383404864092,55,0,357,0.5107296137339056,55,0,55,0,0,27,28,10,56,0.9835405335405336,0.9198855507868383,0.9155141155141155,0.8962962962962963,0.8962962962962963,0.9347319347319347,401,28,28,242,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.85,old_data,285,154,0.5403508771929825,21,0.07368421052631578,21,0,133,0.4666666666666667,21,0,21,0,0,12,9,1,21,0.9965277777777778,0.9263157894736842,0.9261968085106382,0.9247311827956989,0.9148936170212766,0.9375,135,9,12,129,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.85,third_batch,306,164,0.5359477124183006,6,0.0196078431372549,6,0,158,0.5163398692810458,6,0,6,0,0,4,2,9,7,0.9528527874564461,0.9771241830065359,0.9650479094076655,0.9565217391304348,0.9390243902439024,0.9910714285714286,222,2,5,77,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.85,strict_external,108,94,0.8703703703703703,6,0.05555555555555555,6,0,88,0.8148148148148148,6,0,6,0,0,2,4,0,6,1.0,0.9444444444444444,0.9459365190094176,0.9375,0.9574468085106383,0.9344262295081968,57,4,2,45,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.850,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.85,all_domains,699,412,0.5894134477825465,33,0.04721030042918455,33,0,379,0.542203147353362,33,0,33,0,0,18,15,10,34,0.9835405335405336,0.9513590844062947,0.9473322973322973,0.9365671641791045,0.9296296296296296,0.965034965034965,414,15,19,251,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.9,old_data,285,154,0.5403508771929825,9,0.031578947368421054,9,0,145,0.5087719298245614,9,0,9,0,0,6,3,1,9,0.9965277777777778,0.968421052631579,0.9683067375886525,0.967741935483871,0.9574468085106383,0.9791666666666666,141,3,6,135,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.9,third_batch,306,164,0.5359477124183006,2,0.006535947712418301,2,0,162,0.5294117647058824,2,0,2,0,0,2,0,9,3,0.9528527874564461,0.9901960784313726,0.9817073170731707,0.9813664596273292,0.9634146341463414,1.0,224,0,3,79,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.9,strict_external,108,94,0.8703703703703703,3,0.027777777777777776,3,0,91,0.8425925925925926,3,0,3,0,0,1,2,0,3,1.0,0.9722222222222222,0.9729682595047087,0.968421052631579,0.9787234042553191,0.9672131147540983,59,2,1,46,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.900,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.9,all_domains,699,412,0.5894134477825465,14,0.020028612303290415,14,0,398,0.5693848354792561,14,0,14,0,0,9,5,10,15,0.9835405335405336,0.9785407725321889,0.9756539756539756,0.9719626168224299,0.9629629629629629,0.9883449883449883,424,5,10,260,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.925,old_data,285,154,0.5403508771929825,5,0.017543859649122806,5,0,149,0.5228070175438596,5,0,5,0,0,3,2,1,5,0.9965277777777778,0.9824561403508771,0.9824172576832151,0.9822064056939501,0.9787234042553191,0.9861111111111112,142,2,3,138,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.925,third_batch,306,164,0.5359477124183006,1,0.0032679738562091504,1,0,163,0.5326797385620915,1,0,1,0,0,1,0,9,2,0.9528527874564461,0.9934640522875817,0.9878048780487805,0.9876543209876543,0.975609756097561,1.0,224,0,2,80,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.925,strict_external,108,94,0.8703703703703703,2,0.018518518518518517,2,0,92,0.8518518518518519,2,0,2,0,0,1,1,0,2,1.0,0.9814814814814815,0.9811649808161842,0.9787234042553191,0.9787234042553191,0.9836065573770492,60,1,1,46,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.925,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.925,all_domains,699,412,0.5894134477825465,8,0.011444921316165951,8,0,404,0.5779685264663805,8,0,8,0,0,5,3,10,9,0.9835405335405336,0.9871244635193133,0.9853923853923854,0.9832402234636871,0.9777777777777777,0.993006993006993,426,3,6,264,0.8353017353017353
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.95,old_data,285,154,0.5403508771929825,1,0.0035087719298245615,1,0,153,0.5368421052631579,1,0,1,0,0,1,0,1,1,0.9965277777777778,0.9964912280701754,0.9964539007092199,0.99644128113879,0.9929078014184397,1.0,144,0,1,140,0.8737687155240348
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.95,third_batch,306,164,0.5359477124183006,0,0.0,0,0,164,0.5359477124183006,0,0,0,0,0,0,0,9,1,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.95,strict_external,108,94,0.8703703703703703,1,0.009259259259259259,1,0,93,0.8611111111111112,1,0,1,0,0,1,0,0,1,1.0,0.9907407407407407,0.9893617021276595,0.989247311827957,0.9787234042553191,1.0,61,0,1,46,0.67317753749564
v118_review_or_control||dino_pca64_logreg_c03||correction_only||0.950,v118_review_or_control,dino_pca64_logreg_c03,dino,correction_only,0.95,all_domains,699,412,0.5894134477825465,2,0.002861230329041488,2,0,410,0.586552217453505,2,0,2,0,0,2,0,10,3,0.9835405335405336,0.9957081545064378,0.9944444444444445,0.994413407821229,0.9888888888888889,1.0,429,0,3,267,0.8353017353017353
